server_id,availabity_seconds,bandwidth_bytes,latency_seconds,price,payload_size
19,1684086909.2993093,4003.200972894005,50023.98529074593,255.86183225208416,639.6545806302104
19,1684086911.3215127,4001.585339588476,50087.92822850799,430.94848963204623,1077.3712240801156
19,1684086913.3444178,4001.982028917932,50105.25148509268,520.0583051044856,1300.145762761214
19,1684086915.366886,4002.411458979306,50060.08046884163,360.8221789470768,902.055447367692
19,1684086916.3892686,4002.319979822047,50049.63198484772,314.45969066233533,786.1492266558382
19,1684086918.411873,4001.893866360582,50036.99638868211,242.63405985257688,606.5851496314422
19,1684086919.435085,4004.0992175208735,50079.065880711685,521.0145691213837,1302.5364228034591
19,1684086921.4568176,4003.283384707616,50075.7282401767,466.9475489229783,1167.3688723074456
19,1684086922.4754086,4001.710294499213,50064.8253232465,344.77946973279205,861.9486743319801
19,1684086924.4971414,4003.887253765166,50051.04784963415,398.36538590400073,995.9134647600018
19,1684086926.522846,4003.19781319537,50025.03667675749,259.90964379163285,649.7741094790821
19,1684086928.549058,4002.8745645214426,50080.514245229366,465.6819921491834,1164.2049803729583
19,1684086929.5809565,4001.681058045436,50096.5708050023,470.30081266849066,1175.7520316712266
19,1684086930.5992267,4002.120499112692,50111.9941225596,553.9452691975238,1384.8631729938097
19,1684086931.6352203,4002.610319293966,50059.76434342497,369.4882218583219,923.7205546458048
19,1684086932.6540096,4003.020667225452,50064.16943988542,407.5971514990384,1018.992878747596
19,1684086933.672672,4001.6952068311534,50077.03646883012,392.8703105177999,982.1757762944997
19,1684086935.6960473,4003.513574852661,50043.87744911726,351.0343594295053,877.5858985737632
19,1684086936.7181077,4003.528715067095,50055.28238428829,397.4097798208486,993.5244495521214
19,1684086938.7427175,4003.281924031512,50027.66816508025,274.63433445694164,686.5858361423541
19,1684086939.7650616,4002.640349965224,50070.75038704221,414.9319608149344,1037.3299020373358
19,1684086941.7826688,4002.726510776024,50081.91508087524,463.89300233544174,1159.7325058386043
19,1684086943.8069715,4004.012153199973,50016.13863705887,264.96119269416835,662.4029817354208
19,1684086944.8282368,4002.6122104942247,50046.86049983974,317.96728419050703,794.9182104762675
19,1684086946.8525915,4002.128500478717,50070.82357703625,389.6627307712042,974.1568269280104
19,1684086948.8776538,4002.225996599897,50096.39156678389,496.8041933190055,1242.0104832975137
19,1684086949.894428,4004.4775970780975,50026.880740557484,331.15248540995844,827.8812135248961
19,1684086950.9137712,4003.046241689336,50088.16698508117,504.86411820595777,1262.1602955148944
19,1684086952.936352,4004.157254988871,50012.5297009668,257.7657429923118,644.4143574807795
19,1684086954.9600358,4001.603449032632,50080.10107933494,400.54464373917546,1001.3616093479386
19,1684086955.9844136,4003.891481916165,50084.7786373253,533.4995336965594,1333.7488342413983
19,1684086957.010409,4002.4088442558937,50100.09670289476,520.7565363936463,1301.891340984116
19,1684086958.029771,4003.552999492403,50029.50724183547,295.5212844338988,738.8032110847469
19,1684086960.0481968,4004.085100740452,50033.36590008704,337.5102495912938,843.7756239782344
19,1684086962.0706306,4004.001500174804,50087.47817331891,549.7877519952208,1374.469379988052
19,1684086963.0963142,4002.9785955091256,50097.70936388971,539.6564131454612,1349.141032863653
19,1684086965.1265142,4003.471255608426,50037.97304919034,325.3044875858765,813.2612189646911
19,1684086966.1444445,4002.703351399432,50047.6181817063,325.549007133902,813.872517834755
19,1684086967.1680489,4001.620529736997,50076.75465169956,388.0122804839064,970.0307012097658
19,1684086968.1959438,4004.2000535014686,50044.28737800239,386.9319127562998,967.3297818907496
19,1684086970.218205,4003.4584767189976,50087.35390857924,522.1900861620176,1305.475215405044
19,1684086972.2431128,4001.913020063374,50085.2515847519,436.611618471864,1091.52904617966
19,1684086973.2626846,4004.399101000118,50055.15721000271,440.3422546412475,1100.855636603119
19,1684086975.286916,4002.8897004167993,50036.0268526535,288.4881271997325,721.2203179993312
19,1684086976.30359,4002.64371460836,50081.38386707783,457.6338910967764,1144.084727741941
19,1684086977.3217068,4002.942280190604,50030.644879660365,269.58539505214964,673.9634876303741
19,1684086978.3426678,4001.555044769196,50108.78776736352,512.8730926075112,1282.182731518778
19,1684086979.361826,4001.678309081333,50080.48200057655,405.8082621223539,1014.5206553058848
19,1684086981.390712,4003.719824248068,50030.47800185799,307.7304168790609,769.3260421976522
19,1684086983.4225297,4002.693958639205,50057.02846851201,362.7211494002479,906.8028735006196
19,1684086984.4415205,4002.289266213448,50104.545525772046,532.5799419837059,1331.4498549592647
19,1684086986.46348,4004.362356102863,50070.55887067704,500.1156701100231,1250.2891752750577
19,1684086987.4814386,4004.284835488644,50083.37852880237,547.5266375290272,1368.816593822568
19,1684086988.5013375,4002.486018812056,50043.73061262947,299.14618548515165,747.8654637128791
19,1684086989.5299258,4004.4897703818897,50013.21081234017,277.08007549005754,692.7001887251438
19,1684086990.5575964,4001.561114040213,50116.87513694661,545.525798218593,1363.8144955464825
19,1684086991.5782263,4003.582887622325,50035.02303600178,319.0762051790072,797.6905129475178
19,1684086993.598453,4003.360479392021,50018.87228289017,243.37205938192625,608.4301484548156
19,1684086994.623906,4001.568149534724,50095.17937389511,459.094245700552,1147.73561425138
19,1684086996.641574,4003.66084932766,50056.033413631405,407.0087513647925,1017.5218784119812
19,1684086997.661651,4002.64664752702,50073.342227041154,425.6137831227817,1064.0344578069542
19,1684086998.6902487,4002.3442190296096,50076.20962181557,421.98078694074206,1054.951967351855
19,1684086999.7188995,4002.82834821774,50075.24889570978,442.3130699604304,1105.782674901076
19,1684087000.7368174,4002.793276848177,50095.40908103583,521.2027046672456,1303.006761668114
19,1684087002.7594097,4004.26730888636,50055.3890196921,434.6941415990248,1086.7353539975618
19,1684087003.7808158,4003.460043844707,50025.14312421821,273.42516965153567,683.5629241288391
19,1684087004.8156483,4004.09941848375,50083.81192248012,540.0087637752548,1350.0219094381368
19,1684087005.8350854,4003.022227627012,50037.89142099049,302.56297826395473,756.4074456598868
19,1684087006.8653705,4003.412080816056,50039.83278881788,329.7897914137692,824.4744785344229
19,1684087008.8890724,4003.985022652464,50020.16324696124,279.70581296386507,699.2645324096627
19,1684087009.909596,4004.312261716652,50049.36542761565,412.8426016023589,1032.1065040058972
19,1684087011.9340477,4003.968785444666,50040.95361933784,362.0570540214953,905.1426350537384
19,1684087013.967525,4003.055765483318,50086.270075107255,497.7519424114527,1244.3798560286316
19,1684087014.990903,4002.079646543721,50110.31003003537,545.1684137983588,1362.9210344958967
19,1684087017.0177672,4001.812984973275,50106.359625920624,516.0466845286722,1290.116711321681
19,1684087018.036759,4002.392941546548,50081.39700426303,445.16356005833177,1112.9089001458294
19,1684087020.059683,4002.408410537482,50039.65750628395,278.97809012289343,697.4452253072336
19,1684087022.084323,4003.400988989084,50068.09801680804,442.2970554378324,1105.742638594581
19,1684087024.1102457,4003.1569512255,50024.18483536946,254.46242173495352,636.1560543373838
19,1684087026.137258,4003.6135659155193,50037.34456519017,329.89348062519406,824.7337015629851
19,1684087028.1644263,4002.0631346455,50063.14884997236,355.6989530362696,889.2473825906737
19,1684087029.184256,4001.6973837089386,50052.892833031074,296.4045189539117,741.0112973847793
19,1684087031.210642,4002.804193476482,50065.0251249153,400.2119485825221,1000.529871456305
19,1684087032.229752,4002.2541462087374,50111.38117877313,558.1685466129474,1395.4213665323682
19,1684087034.2535765,4003.806009442867,50028.40194597287,303.7273568123892,759.318392030973
19,1684087035.2729344,4001.7354041517888,50062.95026909402,338.53365494628235,846.3341373657058
19,1684087037.3099303,4002.193618571967,50034.08205601567,245.9490360987464,614.8725902468659
19,1684087039.3416724,4002.492621850023,50070.96160848161,408.39991024844494,1020.9997756211122
19,1684087041.358808,4001.8829861606514,50112.60195282487,544.5128197249004,1361.2820493122508
19,1684087042.3765168,4003.185313009224,50063.54748614524,413.32886822124186,1033.3221705531046
19,1684087043.3954525,4002.904738253793,50101.71406350873,551.9877744547747,1379.9694361369368
19,1684087044.4160802,4004.206884366939,50076.50907263062,516.159517839392,1290.39879459848
19,1684087045.4357405,4003.80591576191,50066.95186630636,457.92236299944057,1144.8059074986013
19,1684087046.4594018,4004.214165869061,50082.53430688845,540.6237647116276,1351.5594117790688
19,1684087048.4899085,4003.807599011505,50035.76495222891,333.2587092047027,833.1467730117567
19,1684087049.5162654,4003.245204855841,50040.54100737813,324.2927370873061,810.7318427182652
19,1684087050.543728,4003.338639503445,50095.387170319686,548.341441226691,1370.8536030667274
19,1684087052.5669043,4002.9723732164935,50078.50616341578,462.5329589605259,1156.332397401315
19,1684087054.5962186,4003.965256747792,50010.51792389142,240.1381868325249,600.3454670813122
19,1684087056.6159382,4002.399213476289,50079.918469533455,439.5626422636426,1098.9066056591064
19,1684087058.641434,4004.260425942856,50039.8893313063,372.35197340811015,930.8799335202754
19,1684087059.6605935,4002.437424080383,50081.36540261129,447.2585967374763,1118.146491843691
19,1684087061.6829507,4004.0141558214655,50065.93653897796,464.2527308263439,1160.6318270658596
19,1684087063.7079668,4002.052367937496,50054.735534369465,321.5079086776004,803.769771694001
19,1684087064.7277129,4003.447925783417,50051.11404719344,376.7040035242191,941.7600088105476
19,1684087065.7625055,4004.056748185798,50011.28608389256,247.77623820931487,619.4405955232871
19,1684087067.791942,4002.484854832652,50043.73571690002,299.1084758547517,747.7711896368793
19,1684087069.8118927,4003.0382646512394,50060.49211157497,393.76637828905774,984.4159457226444
19,1684087071.8359013,4003.3039544757576,50033.34122767516,298.42629566310035,746.0657391577508
19,1684087072.870598,4002.248206964293,50111.7743451336,559.4445838078735,1398.6114595196836
19,1684087073.900565,4002.365928887499,50069.1978869594,395.01806333049774,987.5451583262444
19,1684087075.9252608,4002.735103717712,50032.354834959166,266.08107971402563,665.202699285064
19,1684087076.9436064,4002.55799170564,50073.50853202459,421.8519741328698,1054.6299353321745
19,1684087077.9598331,4003.626219371512,50016.84973136601,248.54567457698727,621.3641864424683
19,1684087078.980482,4003.9161057444594,50045.6247586703,378.1128108460268,945.282027115067
19,1684087081.003572,4002.922632045761,50040.09438993132,306.4024677443999,766.0061693609998
19,1684087083.026877,4004.232347530345,50034.845810910265,350.7769472534596,876.9423681336489
19,1684087084.0484984,4002.794725310346,50040.68621722461,302.3835714616558,755.9589286541394
19,1684087086.0719893,4002.8059358603696,50056.727546799055,367.1086332528428,917.7715831321068
19,1684087087.094013,4001.7423912652175,50051.271903140514,292.16924325474537,730.4231081368633
19,1684087089.1195133,4002.188328335418,50050.107436364095,309.7863351963072,774.465837990768
19,1684087091.1365347,4004.499642346657,50026.998889268194,332.72487401787214,831.8121850446803
19,1684087092.153571,4002.0867375271696,50110.06575681743,544.5455010902991,1361.363752725748
19,1684087094.1802928,4001.982267087813,50112.77751947683,550.1743393417333,1375.4358483543333
19,1684087096.2063928,4002.952183243905,50096.38245589285,533.0301237879584,1332.5753094698955
19,1684087097.2321136,4002.742286323786,50084.39151339977,474.5864325106258,1186.4660812765644
19,1684087099.2499695,4003.730929112527,50050.92236285722,390.0620712969061,975.1551782422652
19,1684087100.268614,4002.728721630711,50091.66156626578,502.9893360269219,1257.473340067305
19,1684087101.2921326,4001.712949684737,50051.75875407308,292.64583877128007,731.6145969282002
19,1684087102.3171885,4002.7950568357137,50087.78057402505,490.7775517915968,1226.943879478992
19,1684087104.338065,4003.125452965368,50089.34710946562,513.5390757623228,1283.847689405807
19,1684087106.3673346,4002.488137127376,50098.29432880261,517.5068343560672,1293.767085890168
19,1684087107.3953,4003.5105843565,50062.183068819984,424.10757565844426,1060.2689391461106
19,1684087109.4174862,4001.944038328165,50099.70571109092,495.9775426576391,1239.9438566440977
19,1684087110.441684,4001.61033766948,50085.16983411713,421.1638181443654,1052.9095453609134
19,1684087112.4706244,4003.453439692581,50076.74619574659,479.5078181410161,1198.7695453525405
19,1684087113.4899786,4003.6360446331455,50020.804892482665,264.85669141778925,662.1417285444732
19,1684087115.5105991,4002.052297393639,50057.93001799536,334.28231960500153,835.7057990125038
19,1684087117.535909,4002.2971997068607,50091.665516518224,481.4561251961886,1203.6403129904716
19,1684087119.5595498,4003.870944228152,50056.81356553941,420.61435203427686,1051.535880085692
19,1684087121.5836706,4003.77352214952,50047.68933795188,379.2556336731019,948.1390841827548
19,1684087123.6087952,4003.672913161329,50053.80695620506,398.7050089455726,996.7625223639316
19,1684087125.6328106,4002.596354866684,50075.54888343128,431.9290684857054,1079.8226712142634
19,1684087127.656211,4002.458146670436,50038.23547103153,275.7737329728362,689.4343324320905
19,1684087129.6762557,4003.5325393281046,50024.96946524852,276.3489796075964,690.872449018991
19,1684087130.703096,4003.37443883002,50083.33522377224,501.9206210966293,1254.801552741573
19,1684087132.72339,4003.275789730789,50035.875245787625,307.1564444700509,767.8911111751271
19,1684087133.740178,4001.80261836932,50094.0227039334,466.1811345836488,1165.452836459122
19,1684087134.7574246,4004.19313258576,50023.21975811916,302.3161124035023,755.7902810087558
19,1684087135.7749996,4002.725205811207,50076.18127457959,440.89261774989,1102.2315443747248
19,1684087136.80737,4003.577003071675,50035.08326718309,319.0234283248388,797.558570812097
19,1684087138.826134,4004.182667295226,50010.61087504851,251.3584095656082,628.3960239140205
19,1684087140.8435197,4002.177198713724,50101.935805464906,516.5439373513611,1291.3598433784027
19,1684087142.86107,4002.957131902533,50026.55279875067,253.9585630154749,634.8964075386873
19,1684087144.885093,4002.2501797490513,50076.03372077443,416.580614773216,1041.45153693304
19,1684087145.9060595,4003.131563231975,50064.81901486236,415.7317333392152,1039.3293333480378
19,1684087147.9282072,4002.152739582044,50084.261922882935,444.6267731971228,1111.5669329928069
19,1684087149.9501288,4003.531728769296,50083.51556210739,510.4929105830345,1276.232276457586
19,1684087151.9736311,4003.756013015719,50035.49800154907,329.6164769936236,824.0411924840589
19,1684087152.9948502,4003.732576055108,50090.296825961625,547.6421174087866,1369.1052935219664
19,1684087154.0117917,4001.767535842843,50038.55780518722,242.56897785304355,606.4224446326089
19,1684087156.036574,4002.1141604422473,50096.13252665475,490.1822873160869,1225.4557182902172
19,1684087157.0588193,4002.981741675478,50041.26079493123,314.01921148820315,785.0480287205078
19,1684087158.0798905,4001.705326202865,50049.64286580667,283.8014371430014,709.5035928575035
19,1684087159.0967965,4002.6731860670297,50091.4956656364,499.5527015052789,1248.8817537631971
19,1684087160.1170242,4004.173824636728,50065.18912067207,469.23018135974775,1173.0754533993693
19,1684087162.140736,4002.1078702992495,50098.123377208685,497.8315140840973,1244.5787852102433
19,1684087164.1651747,4003.688459128716,50048.65823568671,378.8859967178962,947.2149917947404
19,1684087165.1852596,4002.436956621226,50094.213055680826,498.6258645139108,1246.5646612847768
19,1684087167.2088938,4002.6207854077393,50087.56389585789,481.2090535826336,1203.0226339565838
19,1684087168.2274096,4001.928109051463,50106.469287930886,522.2361566292798,1305.5903915731994
19,1684087169.2457142,4003.946918494372,50082.41123264079,526.7963201653131,1316.9908004132826
19,1684087171.268541,4001.62779486306,50040.79371399304,244.5314911469201,611.3287278673002
19,1684087173.2916338,4002.920800968032,50088.142398426986,498.5030814414527,1246.2577036036316
19,1684087174.31129,4004.050943083141,50060.891373108265,445.9077273708489,1114.7693184271222
19,1684087175.3321886,4002.163856476327,50051.06988600521,312.41387104618144,781.0346776154536
19,1684087177.3562922,4002.392666341013,50084.85388368709,458.9773339258351,1147.4433348145876
19,1684087178.375417,4003.0523761313534,50074.301959121374,449.71026935663787,1124.2756733915946
19,1684087180.4013107,4003.4478824350313,50023.53109016867,266.3700117375374,665.9250293438436
19,1684087181.4204447,4004.409444567465,50006.46414351525,246.0860300396432,615.2150750991079
19,1684087182.4433453,4003.8007792438007,50037.7277057345,340.769382509892,851.92345627473
19,1684087183.4691331,4002.3512392659504,50087.79741366976,468.68255449667606,1171.70638624169
19,1684087185.4911833,4001.9545277774714,50089.43254431889,455.4088372355609,1138.5220930889022
19,1684087186.5158627,4004.4203916986194,50063.14604963465,473.3598048052543,1183.3995120131358
19,1684087187.5475523,4002.923055945333,50059.54179766512,384.2132627173397,960.5331567933492
19,1684087188.5738046,4004.227334464216,50071.63996563639,497.7034421236549,1244.2586053091372
19,1684087189.6003702,4003.988089582474,50046.80671431484,386.4327236729,966.08180918225
19,1684087190.6193206,4003.113584256156,50060.45502479209,397.3782261423978,993.4455653559944
19,1684087191.651957,4003.24896086657,50074.3250889351,459.6165593205302,1149.0413983013254
19,1684087193.676558,4002.771872384013,50095.436133431256,520.2421784764614,1300.6054461911533
19,1684087195.700315,4001.892491296845,50075.92142528663,398.26551811866136,995.6637952966532
19,1684087197.7252803,4004.428791384604,50019.30245218112,298.40447170026505,746.0111792506626
19,1684087199.7479763,4002.4312916353256,50075.914355025496,425.1481570151422,1062.8703925378554
19,1684087200.7734454,4002.2293970741257,50056.31464583603,336.6663440164675,841.6658600411687
19,1684087201.8005276,4004.0311074844058,50059.445400748096,439.1340588647114,1097.8351471617784
19,1684087202.8248756,4003.466501886117,50059.75406029801,412.191257617635,1030.4781440440877
19,1684087204.8586466,4004.269559183502,50039.12396615887,369.7462025759044,924.3655064397608
19,1684087206.882946,4003.1715659325578,50057.40277662407,388.0637673588878,970.1594183972194
19,1684087208.9069333,4001.8570259356015,50105.41450722348,514.4662388607375,1286.1655971518437
19,1684087210.9275832,4004.494262229554,50035.22576708336,365.36398325815566,913.409958145389
19,1684087212.951325,4002.518400652552,50053.22414564028,338.7373857984708,846.843464496177
19,1684087213.9703102,4001.885650404182,50036.56878095746,240.51321901337147,601.2830475334287
19,1684087215.99345,4004.3837545594,50043.65158415427,393.554111260724,983.88527815181
19,1684087217.0131824,4002.259546020639,50046.41405436436,298.5697351669759,746.4243379174396
19,1684087219.036127,4003.948395560364,50068.92310896554,472.9175332056839,1182.2938330142097
19,1684087221.0696142,4002.153029621467,50093.64981094739,482.19281182814393,1205.4820295703598
19,1684087222.097229,4003.976702233022,50068.94953389931,474.4357665706646,1186.0894164266615
19,1684087223.1198585,4001.647731079635,50060.91289961677,326.004228701718,815.0105717542949
19,1684087225.1472926,4004.009751099322,50040.21083017856,361.1301006463371,902.8252516158428
19,1684087227.1714878,4003.001872806708,50053.657881475214,364.6126102016393,911.5315255040982
19,1684087229.2003217,4001.924256027885,50068.69638141593,370.9520647972822,927.3801619932055
19,1684087231.2193332,4003.385592366047,50066.36079616883,434.5796461994457,1086.4491154986142
19,1684087233.2435694,4003.1313620074175,50082.46499858369,486.3056227313633,1215.7640568284082
19,1684087234.2693372,4001.5784695021216,50073.044367640745,371.0698133797918,927.6745334494794
19,1684087235.2972665,4002.7891200051217,50063.14954156147,391.9569943781014,979.8924859452536
19,1684087236.3153183,4002.871034793533,50065.549337059456,405.6461263062297,1014.1153157655742
19,1684087238.337371,4002.086301012273,50085.0470763382,444.4489761806594,1111.1224404516483
19,1684087240.355236,4003.792290865182,50082.27792415744,518.5466417858423,1296.3666044646056
19,1684087242.3797462,4004.1485609706247,50057.64925724381,437.81016842075553,1094.5254210518888
19,1684087244.4083753,4003.472446391696,50024.46568116984,271.3344514462711,678.3361286156777
19,1684087245.434747,4001.920944668736,50107.53335731079,526.1345594651079,1315.33639866277
19,1684087247.4576485,4002.0038503058745,50095.87376709072,483.6374160880764,1209.0935402201908
19,1684087249.4779546,4001.893731944737,50071.79144704391,381.8075788669024,954.518947167256
19,1684087250.496336,4002.490752395665,50033.7398513447,259.4195253265301,648.5488133163252
19,1684087251.5201063,4004.2647312199456,50067.937034025614,484.7575900826023,1211.8939752065055
19,1684087252.5471704,4001.676426680668,50088.62922422522,438.3031155711628,1095.757788927907
19,1684087254.571122,4002.176842828167,50066.64556408476,375.365196906372,938.41299226593
19,1684087256.601649,4003.112395709416,50060.18649051354,396.2447540817193,990.611885204298
19,1684087257.6314502,4003.936713380156,50060.16145355899,437.2879523097233,1093.2198807743082
19,1684087258.6576705,4003.780645983775,50076.68819451321,495.60657989971605,1239.01644974929
19,1684087259.693813,4002.137001781843,50050.18363627355,307.5275799598977,768.8189498997442
19,1684087260.723234,4002.735854423852,50079.272763334775,453.79027723759896,1134.4756930939973
19,1684087262.7454803,4003.7869508016697,50025.63089092656,291.6920108890444,729.2300272226109
19,1684087264.7733283,4003.7427314740185,50021.520727138326,273.04454545350256,682.6113636337564
